Bin index,Contig index
MAG_357,contig_34232
MAG_357,contig_34907
MAG_357,contig_34910
MAG_357,contig_37860
MAG_357,contig_40755
MAG_357,contig_47020
MAG_357,contig_47023
MAG_357,contig_59580
MAG_36,contig_15831
MAG_36,contig_22352
MAG_36,contig_29283
MAG_36,contig_33583
MAG_36,contig_33949
MAG_36,contig_33977
MAG_36,contig_35523
MAG_36,contig_3799
MAG_36,contig_38257
MAG_36,contig_43521
MAG_36,contig_44885
MAG_36,contig_47365
MAG_36,contig_51132
MAG_36,contig_54764
MAG_36,contig_54979
MAG_36,contig_55775
MAG_36,contig_56162
MAG_36,contig_56797
MAG_36,contig_56866
MAG_36,contig_57384
MAG_36,contig_58856
MAG_36,contig_59883
MAG_36,contig_60562
MAG_36,contig_60716
MAG_369,contig_11200
MAG_369,contig_13994
MAG_369,contig_1733
MAG_369,contig_19029
MAG_369,contig_606
MAG_369,contig_7771
MAG_369,contig_9913
MAG_369,contig_9933
MAG_37,contig_10731
MAG_37,contig_15108
MAG_37,contig_16656
MAG_37,contig_17628
MAG_37,contig_17676
MAG_37,contig_21505
MAG_37,contig_22167
MAG_37,contig_24157
MAG_37,contig_28207
MAG_37,contig_28868
MAG_37,contig_32503
MAG_37,contig_34677
MAG_37,contig_39506
MAG_37,contig_4037
MAG_37,contig_4038
MAG_37,contig_43770
MAG_37,contig_43776
MAG_37,contig_49851
MAG_37,contig_53958
MAG_37,contig_58667
MAG_37,contig_5933
MAG_37,contig_59428
MAG_37,contig_59448
MAG_37,contig_833
MAG_371,contig_26279
MAG_371,contig_31778
MAG_371,contig_38970
MAG_371,contig_38973
MAG_371,contig_41024
MAG_371,contig_51876
MAG_371,contig_55340
MAG_371,contig_7618
MAG_372,contig_25981
MAG_372,contig_38788
MAG_372,contig_7973
MAG_38,contig_11881
MAG_38,contig_14260
MAG_38,contig_20871
MAG_38,contig_22591
MAG_38,contig_22958
MAG_38,contig_2896
MAG_38,contig_3245
MAG_38,contig_3246
MAG_38,contig_33191
MAG_38,contig_33645
MAG_38,contig_4273
MAG_38,contig_43987
MAG_38,contig_47932
MAG_38,contig_48888
MAG_38,contig_49444
MAG_38,contig_52285
MAG_38,contig_52523
MAG_38,contig_53542
MAG_38,contig_55753
MAG_38,contig_55906
MAG_38,contig_5719
MAG_38,contig_57339
MAG_38,contig_57543
MAG_38,contig_60007
MAG_38,contig_9740
MAG_382,contig_13867
MAG_382,contig_15098
MAG_382,contig_22932
MAG_382,contig_31282
MAG_382,contig_3189
MAG_382,contig_38775
MAG_382,contig_39801
MAG_382,contig_42376
MAG_382,contig_46857
MAG_383,contig_12497
MAG_383,contig_24478
MAG_383,contig_31122
MAG_383,contig_38281
MAG_383,contig_46102
MAG_383,contig_54470
MAG_383,contig_57843
MAG_383,contig_58336
MAG_383,contig_60926
MAG_384,contig_14109
MAG_384,contig_33201
MAG_384,contig_53319
MAG_384,contig_54396
MAG_384,contig_55539
MAG_384,contig_55960
MAG_384,contig_55961
MAG_384,contig_8936
MAG_385,contig_12894
MAG_385,contig_20135
MAG_385,contig_2358
MAG_385,contig_2363
MAG_385,contig_2373
MAG_385,contig_31878
MAG_385,contig_35649
MAG_385,contig_59752
MAG_385,contig_60167
MAG_386,contig_23125
MAG_386,contig_54227
MAG_386,contig_55333
MAG_386,contig_55525
MAG_386,contig_55527
MAG_386,contig_58112
MAG_386,contig_58982
MAG_386,contig_59504
MAG_386,contig_59971
MAG_387,contig_18282
MAG_387,contig_23268
MAG_387,contig_27994
MAG_387,contig_29325
MAG_387,contig_42574
MAG_387,contig_46630
MAG_387,contig_54744
MAG_387,contig_59067
MAG_387,contig_60763
MAG_389,contig_15708
MAG_389,contig_17066
MAG_389,contig_21094
MAG_389,contig_21097
MAG_389,contig_21106
MAG_389,contig_21107
MAG_389,contig_23482
MAG_389,contig_35092
MAG_389,contig_57581
MAG_391,contig_10924
MAG_391,contig_16218
MAG_391,contig_33840
MAG_391,contig_46796
MAG_391,contig_5660
MAG_392,contig_14379
MAG_392,contig_25900
MAG_392,contig_26729
MAG_392,contig_28048
MAG_392,contig_32104
MAG_392,contig_54589
MAG_392,contig_56490
MAG_392,contig_56623
MAG_392,contig_672
MAG_393,contig_12154
MAG_393,contig_15434
MAG_393,contig_15697
MAG_393,contig_30433
MAG_393,contig_41967
MAG_393,contig_44743
MAG_393,contig_4908
MAG_393,contig_54951
MAG_393,contig_55798
MAG_394,contig_44406
MAG_395,contig_13090
MAG_395,contig_27466
MAG_395,contig_3387
MAG_395,contig_37798
MAG_395,contig_39527
MAG_395,contig_51694
MAG_395,contig_53037
MAG_395,contig_54741
MAG_395,contig_54935
MAG_396,contig_1392
MAG_396,contig_24418
MAG_396,contig_5049
MAG_396,contig_60667
MAG_397,contig_2068
MAG_397,contig_21899
MAG_397,contig_36589
MAG_397,contig_44796
MAG_397,contig_451
MAG_397,contig_4896
MAG_397,contig_60691
MAG_397,contig_8654
MAG_397,contig_8655
MAG_398,contig_17138
MAG_398,contig_29413
MAG_398,contig_29426
MAG_398,contig_38329
MAG_398,contig_43564
MAG_398,contig_47331
MAG_398,contig_52259
MAG_398,contig_53397
MAG_398,contig_59368
MAG_399,contig_10277
MAG_399,contig_12347
MAG_399,contig_12363
MAG_399,contig_21512
MAG_399,contig_21513
MAG_399,contig_21514
MAG_399,contig_22624
MAG_399,contig_42012
MAG_399,contig_56124
MAG_4,contig_14904
MAG_4,contig_19963
MAG_4,contig_24395
MAG_4,contig_25705
MAG_4,contig_25713
MAG_4,contig_28015
MAG_4,contig_31208
MAG_4,contig_3442
MAG_4,contig_34628
MAG_4,contig_35272
MAG_4,contig_37342
MAG_4,contig_38542
MAG_4,contig_38857
MAG_4,contig_47317
MAG_4,contig_50347
MAG_4,contig_50469
MAG_4,contig_50616
MAG_4,contig_52071
MAG_4,contig_52275
MAG_4,contig_54170
MAG_4,contig_54482
MAG_4,contig_56035
MAG_4,contig_57014
MAG_4,contig_57636
MAG_4,contig_58137
MAG_4,contig_58306
MAG_4,contig_58766
MAG_4,contig_58933
MAG_4,contig_59015
MAG_4,contig_59854
MAG_4,contig_59891
MAG_4,contig_60736
MAG_4,contig_60802
MAG_4,contig_8950
MAG_4,contig_9045
MAG_4,contig_9856
MAG_40,contig_19952
MAG_40,contig_22366
MAG_40,contig_23114
MAG_40,contig_23115
MAG_40,contig_26188
MAG_40,contig_30494
MAG_40,contig_31402
MAG_40,contig_33814
MAG_40,contig_37374
MAG_40,contig_37774
MAG_40,contig_40278
MAG_40,contig_42579
MAG_40,contig_45475
MAG_40,contig_47524
MAG_40,contig_48295
MAG_40,contig_49529
MAG_40,contig_51287
MAG_40,contig_51790
MAG_40,contig_52114
MAG_40,contig_58436
MAG_40,contig_59912
MAG_40,contig_60304
MAG_40,contig_60457
MAG_40,contig_60723
MAG_403,contig_35880
MAG_403,contig_54135
MAG_403,contig_54305
MAG_403,contig_56584
MAG_403,contig_57229
MAG_403,contig_58445
MAG_41,contig_11503
MAG_41,contig_17511
MAG_41,contig_26965
MAG_41,contig_31764
MAG_41,contig_33316
MAG_41,contig_34828
MAG_41,contig_38734
MAG_41,contig_42239
MAG_41,contig_44750
MAG_41,contig_44823
MAG_41,contig_45281
MAG_41,contig_45926
MAG_41,contig_46208
MAG_41,contig_46708
MAG_41,contig_46979
MAG_41,contig_50927
MAG_41,contig_51139
MAG_41,contig_52248
MAG_41,contig_53823
MAG_41,contig_57930
MAG_41,contig_58443
MAG_41,contig_60090
MAG_41,contig_60646
MAG_41,contig_60914
MAG_414,contig_14758
MAG_414,contig_32339
MAG_414,contig_46353
MAG_414,contig_4717
MAG_414,contig_55402
MAG_418,contig_14815
MAG_418,contig_19158
MAG_418,contig_42052
MAG_418,contig_48817
MAG_418,contig_50344
MAG_418,contig_56562
MAG_418,contig_57439
MAG_418,contig_9216
MAG_42,contig_1568
MAG_42,contig_18394
MAG_42,contig_20962
MAG_42,contig_23591
MAG_42,contig_24273
MAG_42,contig_24274
MAG_42,contig_26113
MAG_42,contig_29591
MAG_42,contig_32937
MAG_42,contig_36297
MAG_42,contig_38876
MAG_42,contig_40510
MAG_42,contig_42076
MAG_42,contig_48273
MAG_42,contig_48807
MAG_42,contig_50456
MAG_42,contig_51879
MAG_42,contig_52504
MAG_42,contig_53083
MAG_42,contig_54832
MAG_42,contig_56746
MAG_42,contig_5800
MAG_42,contig_59461
MAG_42,contig_60614
MAG_421,contig_11295
MAG_421,contig_21711
MAG_421,contig_21738
MAG_421,contig_21745
MAG_421,contig_39431
MAG_421,contig_55959
MAG_424,contig_23310
MAG_424,contig_44293
MAG_424,contig_50858
MAG_424,contig_53606
MAG_424,contig_54669
MAG_424,contig_59480
MAG_424,contig_60639
MAG_426,contig_24649
MAG_426,contig_29509
MAG_426,contig_33537
MAG_426,contig_49470
MAG_426,contig_54348
MAG_426,contig_55765
MAG_426,contig_57774
MAG_426,contig_60955
MAG_430,contig_24882
MAG_430,contig_33936
MAG_432,contig_20086
MAG_432,contig_20815
MAG_432,contig_39566
MAG_432,contig_39567
MAG_432,contig_54908
MAG_432,contig_56364
MAG_432,contig_56474
MAG_432,contig_6706
MAG_436,contig_26970
MAG_436,contig_28061
MAG_436,contig_45693
MAG_436,contig_51484
MAG_436,contig_55271
MAG_436,contig_56618
MAG_436,contig_58632
MAG_436,contig_59320
MAG_438,contig_24726
MAG_438,contig_31775
MAG_438,contig_33551
MAG_438,contig_33552
MAG_438,contig_33553
MAG_438,contig_33556
MAG_438,contig_37497
MAG_438,contig_9314
MAG_44,contig_10736
MAG_44,contig_16875
MAG_44,contig_16876
MAG_44,contig_17241
MAG_44,contig_20271
MAG_44,contig_22969
MAG_44,contig_26043
MAG_44,contig_3108
MAG_44,contig_34890
MAG_44,contig_34891
MAG_44,contig_45056
MAG_44,contig_4671
MAG_44,contig_52320
MAG_44,contig_53493
MAG_44,contig_54343
MAG_44,contig_54868
MAG_44,contig_56899
MAG_44,contig_56925
MAG_44,contig_57481
MAG_44,contig_57556
MAG_44,contig_60234
MAG_44,contig_8362
MAG_443,contig_32598
MAG_443,contig_35366
MAG_443,contig_38956
MAG_443,contig_49958
MAG_443,contig_56271
MAG_447,contig_12887
MAG_447,contig_15898
MAG_447,contig_17564
MAG_447,contig_26880
MAG_447,contig_28322
MAG_447,contig_3842
MAG_447,contig_39810
MAG_448,contig_48812
MAG_448,contig_51113
MAG_448,contig_52622
MAG_448,contig_60214
MAG_448,contig_60400
MAG_448,contig_60857
MAG_448,contig_706
MAG_45,contig_11826
MAG_45,contig_11827
MAG_45,contig_12108
MAG_45,contig_15678
MAG_45,contig_26248
MAG_45,contig_28177
MAG_45,contig_29390
MAG_45,contig_29453
MAG_45,contig_2995
MAG_45,contig_32572
MAG_45,contig_33633
MAG_45,contig_35351
MAG_45,contig_40429
MAG_45,contig_43292
MAG_45,contig_47665
MAG_45,contig_50489
MAG_45,contig_52110
MAG_45,contig_57237
MAG_45,contig_58166
MAG_45,contig_58637
MAG_45,contig_58845
MAG_45,contig_58915
MAG_45,contig_59267
MAG_450,contig_13598
MAG_450,contig_29950
MAG_450,contig_49785
MAG_450,contig_54447
MAG_450,contig_55101
MAG_450,contig_5980
MAG_450,contig_6013
MAG_451,contig_2066
MAG_451,contig_20814
MAG_451,contig_22301
MAG_451,contig_22595
MAG_451,contig_27976
MAG_451,contig_4054
MAG_451,contig_55367
MAG_451,contig_9505
MAG_452,contig_16414
MAG_452,contig_22976
MAG_452,contig_22978
MAG_452,contig_27516
MAG_452,contig_35500
MAG_452,contig_59577
MAG_452,contig_5958
MAG_452,contig_6906
MAG_454,contig_2806
MAG_454,contig_32721
MAG_454,contig_3344
MAG_454,contig_34650
MAG_454,contig_3751
MAG_454,contig_47007
MAG_454,contig_6014
MAG_454,contig_7759
MAG_455,contig_23229
MAG_455,contig_27874
MAG_455,contig_57676
MAG_455,contig_7965
MAG_456,contig_1813
MAG_456,contig_45119
MAG_456,contig_46902
MAG_456,contig_52444
MAG_456,contig_53339
MAG_456,contig_60058
MAG_456,contig_60858
MAG_458,contig_28136
MAG_458,contig_36027
MAG_458,contig_4236
MAG_458,contig_47814
MAG_459,contig_12337
MAG_459,contig_14278
MAG_459,contig_49604
MAG_459,contig_55373
MAG_459,contig_56122
MAG_459,contig_56127
MAG_459,contig_57861
MAG_459,contig_59970
MAG_46,contig_15698
MAG_46,contig_23321
MAG_46,contig_30311
MAG_46,contig_31106
MAG_46,contig_35191
MAG_46,contig_35827
MAG_46,contig_37706
MAG_46,contig_38106
MAG_46,contig_39222
MAG_46,contig_39549
MAG_46,contig_3964
MAG_46,contig_3965
MAG_46,contig_40636
MAG_46,contig_41770
MAG_46,contig_45101
MAG_46,contig_48429
MAG_46,contig_49740
MAG_46,contig_51733
MAG_46,contig_52331
MAG_46,contig_52734
MAG_46,contig_5444
MAG_46,contig_56499
MAG_46,contig_59213
MAG_460,contig_29622
MAG_460,contig_29800
MAG_460,contig_4895
MAG_460,contig_49896
MAG_460,contig_51577
MAG_460,contig_57083
MAG_460,contig_57735
MAG_460,contig_60927
MAG_462,contig_24839
MAG_462,contig_52133
MAG_462,contig_55858
MAG_462,contig_55993
MAG_462,contig_56205
MAG_462,contig_56206
MAG_462,contig_58181
MAG_463,contig_17265
MAG_463,contig_17650
MAG_463,contig_24915
MAG_463,contig_41718
MAG_463,contig_4616
MAG_463,contig_50867
MAG_463,contig_56041
MAG_463,contig_6204
MAG_473,contig_47863
MAG_473,contig_5878
MAG_473,contig_8024
MAG_473,contig_8037
MAG_473,contig_8039
MAG_473,contig_8044
MAG_473,contig_8054
MAG_476,contig_30441
MAG_476,contig_39168
MAG_477,contig_22956
MAG_477,contig_25241
MAG_477,contig_55345
MAG_477,contig_57537
MAG_477,contig_57538
MAG_479,contig_10403
MAG_479,contig_12442
MAG_479,contig_14913
MAG_479,contig_14915
MAG_479,contig_14920
MAG_479,contig_14928
MAG_482,contig_15581
MAG_482,contig_22334
MAG_482,contig_25122
MAG_482,contig_35161
MAG_482,contig_4905
MAG_482,contig_50375
MAG_482,contig_6626
MAG_483,contig_11942
MAG_483,contig_20913
MAG_483,contig_34
MAG_483,contig_34928
MAG_483,contig_36997
MAG_483,contig_54251
MAG_486,contig_16867
MAG_486,contig_19518
MAG_486,contig_20295
MAG_486,contig_3257
MAG_486,contig_48833
MAG_486,contig_50499
MAG_486,contig_51599
MAG_49,contig_17228
MAG_49,contig_21885
MAG_49,contig_24151
MAG_49,contig_25235
MAG_49,contig_37423
MAG_49,contig_37956
MAG_49,contig_38186
MAG_49,contig_39104
MAG_49,contig_39762
MAG_49,contig_41365
MAG_49,contig_41366
MAG_49,contig_4406
MAG_49,contig_5183
MAG_49,contig_53551
MAG_49,contig_54499
MAG_49,contig_54686
MAG_49,contig_56462
MAG_49,contig_57916
MAG_49,contig_58276
MAG_49,contig_58641
MAG_49,contig_59252
MAG_49,contig_60019
MAG_490,contig_19173
MAG_490,contig_22667
MAG_490,contig_26577
MAG_490,contig_34128
MAG_490,contig_35390
MAG_490,contig_48072
MAG_490,contig_54816
MAG_492,contig_22809
MAG_492,contig_26076
MAG_492,contig_28645
MAG_492,contig_5098
MAG_492,contig_56799
MAG_492,contig_9563
MAG_5,contig_16553
MAG_5,contig_16804
MAG_5,contig_18567
MAG_5,contig_18863
MAG_5,contig_19591
MAG_5,contig_23136
MAG_5,contig_25323
MAG_5,contig_2736
MAG_5,contig_27908
MAG_5,contig_29691
MAG_5,contig_29881
MAG_5,contig_33572
MAG_5,contig_33943
MAG_5,contig_35155
MAG_5,contig_3555
MAG_5,contig_42334
MAG_5,contig_47685
MAG_5,contig_48770
MAG_5,contig_50695
MAG_5,contig_50843
MAG_5,contig_51799
MAG_5,contig_51978
MAG_5,contig_52137
MAG_5,contig_53176
MAG_5,contig_53632
MAG_5,contig_54670
MAG_5,contig_56683
MAG_5,contig_57231
MAG_5,contig_57675
MAG_5,contig_60605
MAG_5,contig_60880
MAG_5,contig_60946
MAG_5,contig_6422
MAG_50,contig_11220
MAG_50,contig_11411
MAG_50,contig_11919
MAG_50,contig_18862
MAG_50,contig_19091
MAG_50,contig_28209
MAG_50,contig_29441
MAG_50,contig_31518
MAG_50,contig_31818
MAG_50,contig_37470
MAG_50,contig_38913
MAG_50,contig_39033
MAG_50,contig_39786
MAG_50,contig_45278
MAG_50,contig_53282
MAG_50,contig_55661
MAG_50,contig_56249
MAG_50,contig_57011
MAG_50,contig_57392
MAG_50,contig_7639
MAG_50,contig_7640
MAG_50,contig_8948
MAG_50,contig_8949
MAG_502,contig_11384
MAG_502,contig_1389
MAG_502,contig_16368
MAG_502,contig_3858
MAG_502,contig_59444
MAG_508,contig_29632
MAG_508,contig_3853
MAG_508,contig_46593
MAG_508,contig_47860
MAG_508,contig_48303
MAG_508,contig_52095
MAG_508,contig_7577
MAG_51,contig_12767
MAG_51,contig_17213
MAG_51,contig_18756
MAG_51,contig_19046
MAG_51,contig_20556
MAG_51,contig_22699
MAG_51,contig_23168
MAG_51,contig_24315
MAG_51,contig_29815
MAG_51,contig_30274
MAG_51,contig_31394
MAG_51,contig_32402
MAG_51,contig_3440
MAG_51,contig_40810
MAG_51,contig_41302
MAG_51,contig_42869
MAG_51,contig_48520
MAG_51,contig_49249
MAG_51,contig_49552
MAG_51,contig_53595
MAG_51,contig_53873
MAG_51,contig_60868
MAG_51,contig_8987
MAG_511,contig_15264
MAG_511,contig_15265
MAG_511,contig_32315
MAG_511,contig_37680
MAG_511,contig_43162
MAG_511,contig_57504
MAG_511,contig_58656
MAG_514,contig_19318
MAG_514,contig_29783
MAG_514,contig_51757
MAG_514,contig_55632
MAG_514,contig_58488
MAG_514,contig_58902
MAG_514,contig_59765
MAG_518,contig_19803
MAG_518,contig_2606
MAG_518,contig_31978
MAG_518,contig_46396
MAG_518,contig_55375
MAG_518,contig_55415
MAG_518,contig_8858
MAG_52,contig_1221
MAG_52,contig_1222
MAG_52,contig_15889
MAG_52,contig_17583
MAG_52,contig_24971
MAG_52,contig_3445
MAG_52,contig_40403
MAG_52,contig_41436
MAG_52,contig_51685
MAG_52,contig_53234
MAG_52,contig_53451
MAG_52,contig_53553
MAG_52,contig_53779
MAG_52,contig_54089
MAG_52,contig_54331
MAG_52,contig_54960
MAG_52,contig_56933
MAG_52,contig_56985
MAG_52,contig_56986
MAG_52,contig_57342
MAG_52,contig_58197
MAG_52,contig_58487
MAG_52,contig_60514
MAG_520,contig_20085
MAG_520,contig_3594
MAG_520,contig_3598
MAG_520,contig_40431
MAG_520,contig_47015
MAG_520,contig_54673
MAG_520,contig_54675
MAG_521,contig_13978
MAG_521,contig_2682
MAG_521,contig_2687
MAG_521,contig_43477
MAG_521,contig_54537
MAG_521,contig_54743
MAG_521,contig_58608
MAG_523,contig_22888
MAG_523,contig_3128
MAG_523,contig_3811
MAG_523,contig_38694
MAG_523,contig_39093
MAG_523,contig_5842
MAG_523,contig_60020
MAG_524,contig_19693
MAG_524,contig_23016
MAG_524,contig_3589
MAG_524,contig_3591
MAG_524,contig_43055
MAG_524,contig_438
MAG_524,contig_455
MAG_525,contig_54081
MAG_525,contig_5651
MAG_525,contig_57045
MAG_527,contig_43490
MAG_527,contig_47504
MAG_527,contig_5616
MAG_527,contig_8201
MAG_527,contig_869
MAG_528,contig_10127
MAG_528,contig_14493
MAG_528,contig_40650
MAG_528,contig_54472
MAG_528,contig_56345
MAG_528,contig_57554
MAG_528,contig_59319
MAG_529,contig_10120
MAG_529,contig_1303
MAG_529,contig_22139
MAG_529,contig_38819
MAG_529,contig_54341
MAG_529,contig_54342
MAG_529,contig_8529
MAG_530,contig_31220
MAG_530,contig_37954
MAG_530,contig_40724
MAG_530,contig_45258
MAG_530,contig_5100
MAG_530,contig_59091
MAG_530,contig_60232
MAG_531,contig_23568
MAG_531,contig_31183
MAG_531,contig_55047
MAG_531,contig_57390
MAG_531,contig_57437
MAG_531,contig_59351
MAG_531,contig_6317
MAG_532,contig_18813
MAG_532,contig_25212
MAG_532,contig_52355
MAG_532,contig_57181
MAG_532,contig_8723
MAG_535,contig_23710
MAG_535,contig_9187
MAG_536,contig_1295
MAG_536,contig_1696
MAG_536,contig_54134
MAG_536,contig_54338
MAG_536,contig_55453
MAG_536,contig_57713
MAG_536,contig_60036
MAG_537,contig_21388
MAG_537,contig_34969
MAG_537,contig_42800
MAG_537,contig_4415
MAG_537,contig_4421
MAG_537,contig_47035
MAG_537,contig_52481
MAG_538,contig_12717
MAG_538,contig_53637
MAG_538,contig_55227
MAG_538,contig_55840
MAG_538,contig_56189
MAG_538,contig_56936
MAG_538,contig_6588
MAG_539,contig_20192
MAG_539,contig_20719
MAG_539,contig_29920
MAG_539,contig_4392
MAG_539,contig_4658
MAG_539,contig_56954
MAG_539,contig_915
MAG_54,contig_13252
MAG_54,contig_13255
MAG_54,contig_13270
MAG_54,contig_13284
MAG_54,contig_13289
MAG_54,contig_14836
MAG_54,contig_15806
MAG_54,contig_18414
MAG_54,contig_1883
MAG_54,contig_19193
MAG_54,contig_24145
MAG_54,contig_26102
MAG_54,contig_26106
MAG_54,contig_29972
MAG_54,contig_29987
MAG_54,contig_34719
MAG_54,contig_56027
MAG_54,contig_56290
MAG_54,contig_56291
MAG_54,contig_56295
MAG_540,contig_18043
MAG_540,contig_28044
MAG_540,contig_28087
MAG_540,contig_3112
MAG_540,contig_44922
MAG_540,contig_57419
MAG_540,contig_6696
MAG_541,contig_15890
MAG_541,contig_2617
MAG_541,contig_3224
MAG_541,contig_4912
MAG_541,contig_54605
MAG_541,contig_60518
MAG_541,contig_61012
MAG_542,contig_1358
MAG_542,contig_41439
MAG_542,contig_44363
MAG_542,contig_46777
MAG_542,contig_56086
MAG_542,contig_60402
MAG_543,contig_13047
MAG_543,contig_22430
MAG_543,contig_23181
MAG_543,contig_29652
MAG_543,contig_32392
MAG_543,contig_41289
MAG_543,contig_5056
MAG_544,contig_12558
MAG_544,contig_2761
MAG_544,contig_31367
MAG_544,contig_3216
MAG_544,contig_3536
MAG_544,contig_56051
MAG_544,contig_57687
MAG_545,contig_11487
MAG_545,contig_26765
MAG_545,contig_6591
MAG_55,contig_14302
MAG_55,contig_20580
MAG_55,contig_22672
MAG_55,contig_24328
MAG_55,contig_2618
MAG_55,contig_26477
MAG_55,contig_31492
MAG_55,contig_31955
MAG_55,contig_34097
MAG_55,contig_40812
MAG_55,contig_42021
MAG_55,contig_42663
MAG_55,contig_50437
MAG_55,contig_50959
MAG_55,contig_54632
MAG_55,contig_56595
MAG_55,contig_5689
MAG_55,contig_57036
MAG_55,contig_58005
MAG_55,contig_60902
MAG_55,contig_8494
MAG_55,contig_9782
MAG_551,contig_23084
MAG_553,contig_19925
MAG_553,contig_22408
MAG_553,contig_43458
MAG_553,contig_45259
MAG_553,contig_56428
MAG_555,contig_16822
MAG_555,contig_4820
MAG_556,contig_2041
MAG_556,contig_2976
MAG_556,contig_34270
MAG_556,contig_59192
MAG_556,contig_6609
MAG_556,contig_8891
MAG_557,contig_19592
MAG_557,contig_2475
MAG_557,contig_26052
MAG_557,contig_33293
MAG_557,contig_6444
MAG_559,contig_23785
MAG_559,contig_2718
MAG_559,contig_37648
MAG_559,contig_4738
MAG_559,contig_47617
MAG_559,contig_5804
MAG_560,contig_30716
MAG_560,contig_39120
MAG_562,contig_54328
MAG_562,contig_55122
MAG_562,contig_5874
MAG_566,contig_18529
MAG_566,contig_29038
MAG_566,contig_32046
MAG_566,contig_32049
MAG_566,contig_46678
MAG_566,contig_58874
MAG_568,contig_23434
MAG_568,contig_29233
MAG_568,contig_30833
MAG_568,contig_5222
MAG_568,contig_54677
MAG_568,contig_54915
MAG_57,contig_16409
MAG_57,contig_22368
MAG_57,contig_22370
MAG_57,contig_22423
MAG_57,contig_24954
MAG_57,contig_26758
MAG_57,contig_31218
MAG_57,contig_36375
MAG_57,contig_38073
MAG_57,contig_43124
MAG_57,contig_43406
MAG_57,contig_4420
MAG_57,contig_47628
MAG_57,contig_48006
MAG_57,contig_49095
MAG_57,contig_50783
MAG_57,contig_51263
MAG_57,contig_51817
MAG_57,contig_53809
MAG_57,contig_53972
MAG_57,contig_59054
MAG_57,contig_59293
MAG_575,contig_5001
MAG_575,contig_7506
MAG_578,contig_2612
MAG_578,contig_42163
MAG_578,contig_54606
MAG_578,contig_55438
MAG_578,contig_7582
MAG_58,contig_12801
MAG_58,contig_12912
MAG_58,contig_13963
MAG_58,contig_14464
MAG_58,contig_15172
MAG_58,contig_15177
MAG_58,contig_15180
MAG_58,contig_15181
MAG_58,contig_15183
MAG_58,contig_15188
MAG_58,contig_18521
MAG_58,contig_21583
MAG_58,contig_37010
MAG_58,contig_51593
MAG_58,contig_55106
MAG_58,contig_58127
MAG_58,contig_6059
MAG_58,contig_6060
MAG_58,contig_60985
MAG_58,contig_645
MAG_58,contig_8699
MAG_583,contig_17397
MAG_583,contig_48284
MAG_583,contig_52628
MAG_583,contig_57954
MAG_583,contig_60069
MAG_583,contig_60704
MAG_589,contig_29655
MAG_589,contig_29703
MAG_589,contig_39346
MAG_589,contig_8284
MAG_59,contig_16440
MAG_59,contig_28792
MAG_59,contig_29147
MAG_59,contig_30747
MAG_59,contig_31681
MAG_59,contig_34465
MAG_59,contig_37675
MAG_59,contig_46763
MAG_59,contig_50715
MAG_59,contig_51245
MAG_59,contig_51309
MAG_59,contig_53027
MAG_59,contig_56139
MAG_59,contig_56196
MAG_59,contig_56202
MAG_59,contig_57985
MAG_59,contig_58065
MAG_59,contig_59623
MAG_59,contig_59712
MAG_59,contig_60772
MAG_59,contig_61020
MAG_59,contig_8856
MAG_593,contig_11194
MAG_593,contig_33838
MAG_595,contig_42706
MAG_595,contig_54270
MAG_595,contig_5470
MAG_595,contig_56430
MAG_595,contig_829
MAG_595,contig_9020
MAG_597,contig_15135
MAG_597,contig_24787
MAG_597,contig_2716
MAG_597,contig_3564
MAG_597,contig_54674
MAG_599,contig_28395
MAG_599,contig_4304
MAG_599,contig_47199
MAG_599,contig_59683
MAG_599,contig_644
MAG_6,contig_10677
MAG_6,contig_11134
MAG_6,contig_12369
MAG_6,contig_15436
MAG_6,contig_17256
MAG_6,contig_17266
MAG_6,contig_18731
MAG_6,contig_19988
MAG_6,contig_20449
MAG_6,contig_2158
MAG_6,contig_26154
MAG_6,contig_26257
MAG_6,contig_28483
MAG_6,contig_29561
MAG_6,contig_33319
MAG_6,contig_34216
MAG_6,contig_35414
MAG_6,contig_38430
MAG_6,contig_44428
MAG_6,contig_49881
MAG_6,contig_50550
MAG_6,contig_50635
MAG_6,contig_50891
MAG_6,contig_51548
MAG_6,contig_51866
MAG_6,contig_52187
MAG_6,contig_53195
MAG_6,contig_53264
MAG_6,contig_54047
MAG_6,contig_54812
MAG_6,contig_59966
MAG_6,contig_60528
MAG_60,contig_14691
MAG_60,contig_15648
MAG_60,contig_19122
MAG_60,contig_19428
MAG_60,contig_22654
MAG_60,contig_28648
MAG_60,contig_36735
MAG_60,contig_40933
MAG_60,contig_41883
MAG_60,contig_46153
MAG_60,contig_47383
MAG_60,contig_49222
MAG_60,contig_49776
MAG_60,contig_54382
MAG_60,contig_55146
MAG_60,contig_55171
MAG_60,contig_55828
MAG_60,contig_56270
MAG_60,contig_56450
MAG_60,contig_57436
MAG_60,contig_57453
MAG_60,contig_57593
MAG_600,contig_13779
MAG_600,contig_21062
MAG_600,contig_47409
MAG_600,contig_5992
MAG_600,contig_6006
MAG_603,contig_11767
MAG_603,contig_16951
MAG_603,contig_16953
MAG_603,contig_21590
MAG_603,contig_36931
MAG_604,contig_20700
MAG_604,contig_26230
MAG_604,contig_42746
MAG_604,contig_58626
MAG_608,contig_1515
MAG_608,contig_20445
MAG_608,contig_21046
MAG_608,contig_37699
